instrument,high,volume,low,close,product_code,date,open_intl,open
FG2205.CZC,1857.0,356892.0,1805.0,1854.0,FG,2022-01-07,231007.0,1806.0
FG2205.CZC,1914.0,479204.0,1856.0,1894.0,FG,2022-01-10,231187.0,1858.0
FG2205.CZC,1952.0,419733.0,1878.0,1923.0,FG,2022-01-11,243590.0,1886.0
FG2205.CZC,1966.0,318244.0,1908.0,1964.0,FG,2022-01-12,262069.0,1922.0
FG2205.CZC,2016.0,543494.0,1937.0,1942.0,FG,2022-01-13,258441.0,1972.0
FG2205.CZC,2073.0,598066.0,1950.0,2068.0,FG,2022-01-14,272981.0,1950.0
FG2205.CZC,2095.0,529448.0,2032.0,2068.0,FG,2022-01-17,266309.0,2062.0
FG2205.CZC,2095.0,457981.0,2035.0,2085.0,FG,2022-01-18,271823.0,2065.0
FG2205.CZC,2159.0,516512.0,2092.0,2131.0,FG,2022-01-19,275992.0,2102.0
FG2205.CZC,2166.0,452780.0,2113.0,2126.0,FG,2022-01-20,279446.0,2135.0
FG2205.CZC,2205.0,505994.0,2108.0,2190.0,FG,2022-01-21,285230.0,2126.0
FG2205.CZC,2190.0,440262.0,2114.0,2135.0,FG,2022-01-24,267800.0,2190.0
FG2205.CZC,2145.0,516663.0,2061.0,2119.0,FG,2022-01-25,257137.0,2125.0
FG2205.CZC,2142.0,396808.0,2090.0,2135.0,FG,2022-01-26,261169.0,2119.0
FG2205.CZC,2235.0,407135.0,2144.0,2218.0,FG,2022-01-27,258961.0,2148.0
FG2205.CZC,2270.0,370375.0,2193.0,2240.0,FG,2022-01-28,225977.0,2228.0
FG2205.CZC,2377.0,274283.0,2265.0,2343.0,FG,2022-02-07,253125.0,2266.0
FG2205.CZC,2355.0,296731.0,2309.0,2324.0,FG,2022-02-08,258297.0,2345.0
FG2205.CZC,2337.0,415526.0,2240.0,2274.0,FG,2022-02-09,267883.0,2328.0
FG2205.CZC,2430.0,555441.0,2258.0,2359.0,FG,2022-02-10,274882.0,2276.0
FG2205.CZC,2404.0,735324.0,2160.0,2169.0,FG,2022-02-11,275061.0,2374.0
FG2205.CZC,2290.0,737897.0,2137.0,2243.0,FG,2022-02-14,256194.0,2207.0
FG2205.CZC,2217.0,618161.0,2118.0,2178.0,FG,2022-02-15,231830.0,2217.0
